;Ticker;Strength;Average_High;Average_Low;Average_Volatility;Trend;Actual_High;Actual_Low;Previous_Close;;Ticker;Strength;Average_High;Average_Low;Average_Volatility;Trend;Actual_High;Actual_Low;Previous_Close;;Ticker;Strength;Average_High;Average_Low;Average_Volatility;Trend;Actual_High;Actual_Low;Previous_Close
0;TSRI;-5.052631578947375;5.67434885219964;-3.656312793433548;3.8116227648779004;4.7137149139840435;20.240486477126908;-3.8076069959563474;9.979999542236328;
1;NVGS;11.557791487790825;3.1352275068109687;-3.474999882958151;3.0352268435738288;-0.7321437035017976;1.931819006923785;-1.0227289845135212;8.800000190734863;
2;TDAC;5.523967477150348;3.1509889781423817;-3.1689593019100055;2.972484516461964;1.3228268118768003;2.2355995384642835;-2.1496130484949583;11.630000114440918;
3;BRX;-2.7331878700737278;1.6499057637767411;-1.472422656074166;1.6427922087746702;2.2663677402361753;1.6631103495092114;-0.25586938737265363;23.450000762939453;
4;REI;-6.666666666666665;5.712500413258873;-5.0583331783612575;5.27083287636439;0.7391818309350879;1.0416606648103066;-3.3333399560713795;2.4000000953674316;
5;GDV;-3.86853996741352;0.8205935668439246;-0.5255542600076637;0.7418085432864401;1.106613734524067;0.37009763055348976;-0.03220327281818758;27.020000457763672;
6;DFJ;-1.7628562768583933;0.323025100113478;-0.35283857908697525;0.896546624266195;2.0195517651728636;1.258061066511118;0.803573905321131;75.91000366210938;
7;FDUS;-3.7602792304532118;1.387911803383028;-1.1705765453513268;1.1554048393482799;-0.8732598094660822;1.3018140548914703;-0.6228800186976358;17.65999984741211;
8;PCF;-1.319559617035626;0.9302722470580472;-0.5073105631420659;0.697291185778956;2.201823587413005;0.20160790257601757;-0.9072595957228424;9.920000076293945;
9;AUTO;-3.4749069039855307;4.376866301493856;-4.059701535239147;4.339553082167209;0.8007514619842131;1.8656698160751883;0.0;2.680000066757202;
10;WB;-1.6805887954773668;2.2806810181195623;-3.0665082772950405;2.657165436733363;1.4224881551026594;5.661125464047867;1.3064129877906172;50.52000045776367;
11;CAE;-1.1486371972746268;1.4532200441522116;-1.7247459928868174;1.800338486493645;2.0702467310157813;3.571430933411701;0.7975018759342367;28.84000015258789;
12;EWJV;-1.464473950241807;0.347518037671404;-0.4333576537180043;0.9603535712657446;1.5249310403454497;1.4352524417150514;0.9352526475440603;27.799999237060547;
13;VPL;-1.0987671276577737;0.3396080105278293;-0.5152484742292512;0.8150794226512024;1.6364329322107252;1.471622081503532;0.8402274585170177;82.12000274658203;
14;BEDZ;-3.1567746519737927;0.9604487983734137;-0.8180392286519581;1.1989933960549968;0.5191722729273494;0.5072837874735114;0.0577388506397325;24.246999740600586;
15;JHMI;-2.843146068864888;0.5660304008877217;-0.357637559521779;0.9092817433888899;-0.5254325340441951;0.02801791293769451;-0.5697213151118041;53.53499984741211;
16;IEME;-1.9395073685374742;0.604257759746847;-0.7839427642663872;1.072623292567202;0.706433903896596;0.6249339620182814;-0.03707218246867816;37.763999938964844;
17;DBJP;-1.4474656236305172;0.29396408597712204;-0.38515416978077993;0.8667783163529209;0.9311714311152457;1.5602589827860225;1.2112505926446637;48.709999084472656;
18;BBL;-1.1709618080192774;0.9602519759277542;-1.2854039194862026;1.9579713219731552;-1.1165299725919278;-0.6385659563843182;-2.091311576242183;62.63999938964844;
19;JVAL;-3.2893834670860045;0.6130835546247697;-0.48759527318190743;0.8147794564095147;-0.3945328646200257;0.107500447491371;-0.4837417619042439;37.209999084472656;
20;PSCF;-1.3954301017941262;0.7850188494814611;-0.7757583356901279;1.3317304368727019;0.9020245003298479;1.049373127719;0.2795432154399702;58.130001068115234;
21;WALDU;1.1116461336295402;1.067448594586474;-0.7502434656883384;0.8887583675738767;1.1107257801568962;0.0;-2.0527770661732503;10.229999542236328;
22;CSF;-1.761092203814485;0.5771905367183616;-0.5135139721582933;1.2121844856106514;-0.6547277275628482;0.8489803392059958;0.6360797492825254;61.25;
23;PPIH;-3.3625743964445842;2.5346535435829;-2.137199385668635;2.1004242472129286;0.33909850031288147;0.7122534312067552;-0.8532736059696178;7.019999980926514;
24;GPI;-5.499495308108648;2.543772384852243;-2.423535722600379;2.751817002287224;0.20321210607505708;1.3902339324326274;-0.7283618310399032;165.44000244140625;
25;ARGO;-3.0303509381562233;1.5807684823476567;-1.4491147106954083;1.6243022060574561;0.3275973299611739;1.1342125837701111;-1.550093896354754;52.900001525878906;
26;AXL;5.670375686530527;3.2314611284920343;-3.5157297970203873;4.164044669504916;0.16299849918634607;1.2965025096042027;-2.085676080374854;8.869999885559082;
27;USCI;0.8533896342631908;0.7291200228629394;-0.5437125256724561;0.9855877343153789;-1.0153770093119743;0.050038671886043495;-1.0758075857977611;39.970001220703125;
28;DXJ;-0.6233916188394861;0.4055153237476052;-0.49936609832491863;0.9116761569797192;1.209188701486994;2.0158592591584146;1.536428752570651;60.529998779296875;
29;ZSL;-2.73813994010057;2.0168919463057415;-1.5202704850617834;8.045796231106596;-0.2379603223971279;-1.5463920421706634;-2.9797476934494638;27.15999984741211;
30;USPH;-2.469720516333407;2.155562899710018;-1.9062170549482376;2.0137865089472995;-0.2559021005083508;0.8688216608255805;-1.384156711140927;117.4000015258789;
31;TNA;4.114622062483919;3.153037586431394;-3.600000507791119;4.120854470138677;0.1443021516072771;3.0213488586016357;-1.4012028469376436;91.3499984741211;
32;YELP;2.234068045910409;2.387431403996881;-2.196312990785419;2.4832519238040347;0.2631323609133701;1.0646581804259814;-0.5712734759659721;38.5099983215332;
