;Ticker;Strength;Trend;OC_Average;Actual_Increase;;Ticker;Strength;Trend;OC_Average;Actual_Increase;;Ticker;Strength;Trend;OC_Average;Actual_Increase
0;TSRI;-5.052631578947375;4.7137149139840435;4.0853599691994456;0.10476190840405497;
1;NVGS;11.557791487790825;-0.7321437035017976;2.4296509142727003;0.018306619176448713;
2;TDAC;5.523967477150348;1.3228268118768003;2.577688939918488;-0.02901025126632406;
3;BRX;-2.7331878700737278;2.2663677402361753;1.5906987893243643;0.004655125444701591;
4;REI;-6.666666666666665;0.7391818309350879;4.720480264590584;0.012658316986067009;
5;GDV;-3.86853996741352;1.106613734524067;0.6455431471830221;-0.00036928467171382096;
6;DFJ;-1.7628562768583933;2.0195517651728636;0.38792758155075435;0.0003917312428780573;
7;FDUS;-3.7602792304532118;-0.8732598094660822;1.1665908471266495;-0.0005640287163016788;
8;PCF;-1.319559617035626;2.201823587413005;0.6428090451177432;0.0010069763242914753;
9;AUTO;-3.4749069039855307;0.8007514619842131;3.4127031302807938;0.0;
10;WB;-1.6805887954773668;1.4224881551026594;2.239052720986384;0.028872481572280506;
11;CAE;-1.1486371972746268;2.0702467310157813;1.4795728039771536;0.009275113182890982;
12;EWJV;-1.464473950241807;1.5249310403454497;0.5288015000579953;0.0028510308349489755;
13;VPL;-1.0987671276577737;1.6364329322107252;0.42718719918049763;0.0016873494948617118;
14;BEDZ;-3.1567746519737927;0.5191722729273494;1.15779210861357;-0.0009733352665309836;
15;JHMI;-2.843146068864888;-0.5254325340441951;0.687167274796726;-0.0019495917134089158;
16;IEME;-1.9395073685374742;0.706433903896596;0.808981058125138;0.0056476719332057;
17;DBJP;-1.4474656236305172;0.9311714311152457;0.4287274522010466;0.0025638944392003538;
18;BBL;-1.1709618080192774;-1.1165299725919278;1.1517517979149747;0.007962266111144922;
19;JVAL;-3.2893834670860045;-0.3945328646200257;0.665672915790068;-0.0034899615601404754;
20;PSCF;-1.3954301017941262;0.9020245003298479;1.014172859989631;0.0033057328796379792;
21;WALDU;1.1116461336295402;1.1107257801568962;0.83889741009613;-0.008814902277338721;
22;CSF;-1.761092203814485;-0.6547277275628482;0.8148986855474813;0.007476756855630207;
23;PPIH;-3.3625743964445842;0.33909850031288147;2.5127225059039526;0.007169444933911029;
24;GPI;-5.499495308108648;0.20321210607505708;2.599191111583438;-0.007816275820765384;
25;ARGO;-3.0303509381562233;0.3275973299611739;1.4319928151259096;-0.002631567436855442;
26;AXL;5.670375686530527;0.16299849918634607;3.0594225274655025;0.017026062586362523;
27;USCI;0.8533896342631908;-1.0153770093119743;0.7560940849472416;-0.0055014056381395005;
28;DXJ;-0.6233916188394861;1.209188701486994;0.4694232787670942;0.0003251049677317486;
29;ZSL;-2.73813994010057;-0.2379603223971279;1.9705852305002145;-0.0007516143293845312;
30;USPH;-2.469720516333407;-0.2559021005083508;1.9928399766226441;0.00025455046988920316;
31;TNA;4.114622062483919;0.1443021516072771;3.4523712507558146;0.008658978861812328;
32;YELP;2.234068045910409;0.2631323609133701;2.2686797610234164;-0.007991785665746765;
33;FIDU;-0.9523802470645215;-0.5083460001377347;0.7363845807213988;-0.0034445001311561585;
34;FDM;-1.443316646546422;0.33226458040866846;1.2356818867200494;0.005478381451883285;
35;DLCA;-0.2589310165550529;1.4542351152531365;0.27992622941157375;0.0010341498245023395;
36;RNSC;-0.3323291300507458;-0.8936937780854373;0.840523093501285;0.0021205623518532057;
37;SDACU;0.34912813001971577;-0.8151809374291836;0.5598892436498281;0.0002623326162010109;
38;SUM;-0.3128271143434391;-0.9006332442526962;2.2143410493741893;0.0014858613608708104;
39;ICE;-2.911812819304882;-0.08629134447779767;0.8308168848696129;0.00743338649206593;
40;FOUR;5.093568047106089;0.04478757275389917;2.9010673783934786;0.010816971179589574;
41;BKSC;0.3362137168600454;-0.6149142062616987;2.1589690839372744;0.0;
42;CIVB;0.1485897037670214;1.0993048693787677;1.5375268935618038;-0.02723089664959477;
43;IHF;0.06138736870286987;2.2684039049180087;0.6939242929137329;-0.0014132879943159482;
44;ISCB;-0.5343039982487419;0.23114132165856469;0.9424753484642588;0.007212034228562203;
45;PRGO;2.4901707346316915;-0.04283757206948203;1.3728496702368536;-0.005365883431783569;
46;SMBC;-0.775359353340499;-0.08903052667330016;1.2655883893418292;0.004193304368800721;
47;RBC;0.6240663900414889;0.1077635420756777;1.475720004782638;-0.013623670830004153;
48;XLI;-0.7758651858682741;0.053672502286048286;0.7077810470736994;-0.005920010758225458;
49;GCO;-0.6156817430026384;0.03441486957660921;3.472131408724398;0.008977197002325576;
50;PRNT;-3.2559366032640202;-0.005843088561052614;1.573474558345078;0.007898124160280684;
51;PGRWU;2.482035199591337e-06;-0.33456053119475726;0.22821528586682893;0.001004039040515492;
52;AXL;6.306305738082019;-0.8668238054941388;3.015316428018792;0.0033936348929144433;
53;BEDZ;-2.518612561909217;-1.4236449623824354;1.1431429556451127;0.005749103902952024;
54;FOUR;5.237516666332265;-0.6536117155452331;2.872789765432887;-0.0011653475931264756;
55;ARGO;-2.485010706347457;-1.3504136442459993;1.405957034540747;0.006468800298788935;
56;JHMI;-3.3368546434366486;0.9599702295163636;0.6856800307580769;-0.001957485895434097;
57;CIVB;1.4276588553567282;-2.1920682500134876;1.5370945446969237;0.010743446286293201;
58;FSBW;2.825680446120016;-1.0948104539406627;1.8266869121160951;0.01908736692360402;
59;GCO;-2.4627329054345726;-1.1325050466783504;3.412211923504698;-0.01570932515511958;
